"","cod_com","Nombre_Comuna","Sexo","Edad","valores","anio","valores2","porcentaje"
"1",16103,"Chillán Viejo","Hombre",0,-216,"2002",216,0.945378151260504
"2",16103,"Chillán Viejo","Mujer",0,208,"2002",208,0.910364145658263
"3",16103,"Chillán Viejo","Hombre",1,-218,"2002",218,0.954131652661064
"4",16103,"Chillán Viejo","Mujer",1,213,"2002",213,0.932247899159664
"5",16103,"Chillán Viejo","Hombre",2,-218,"2002",218,0.954131652661064
"6",16103,"Chillán Viejo","Mujer",2,216,"2002",216,0.945378151260504
"7",16103,"Chillán Viejo","Hombre",3,-227,"2002",227,0.993522408963585
"8",16103,"Chillán Viejo","Mujer",3,222,"2002",222,0.971638655462185
"9",16103,"Chillán Viejo","Hombre",4,-241,"2002",241,1.05479691876751
"10",16103,"Chillán Viejo","Mujer",4,227,"2002",227,0.993522408963585
"11",16103,"Chillán Viejo","Hombre",5,-246,"2002",246,1.07668067226891
"12",16103,"Chillán Viejo","Mujer",5,230,"2002",230,1.00665266106443
"13",16103,"Chillán Viejo","Hombre",6,-244,"2002",244,1.06792717086835
"14",16103,"Chillán Viejo","Mujer",6,229,"2002",229,1.00227591036415
"15",16103,"Chillán Viejo","Hombre",7,-239,"2002",239,1.04604341736695
"16",16103,"Chillán Viejo","Mujer",7,229,"2002",229,1.00227591036415
"17",16103,"Chillán Viejo","Hombre",8,-239,"2002",239,1.04604341736695
"18",16103,"Chillán Viejo","Mujer",8,233,"2002",233,1.01978291316527
"19",16103,"Chillán Viejo","Hombre",9,-242,"2002",242,1.05917366946779
"20",16103,"Chillán Viejo","Mujer",9,235,"2002",235,1.02853641456583
"21",16103,"Chillán Viejo","Hombre",10,-248,"2002",248,1.08543417366947
"22",16103,"Chillán Viejo","Mujer",10,237,"2002",237,1.03728991596639
"23",16103,"Chillán Viejo","Hombre",11,-245,"2002",245,1.07230392156863
"24",16103,"Chillán Viejo","Mujer",11,232,"2002",232,1.01540616246499
"25",16103,"Chillán Viejo","Hombre",12,-238,"2002",238,1.04166666666667
"26",16103,"Chillán Viejo","Mujer",12,221,"2002",221,0.967261904761905
"27",16103,"Chillán Viejo","Hombre",13,-227,"2002",227,0.993522408963585
"28",16103,"Chillán Viejo","Mujer",13,207,"2002",207,0.905987394957983
"29",16103,"Chillán Viejo","Hombre",14,-215,"2002",215,0.941001400560224
"30",16103,"Chillán Viejo","Mujer",14,194,"2002",194,0.849089635854342
"31",16103,"Chillán Viejo","Hombre",15,-200,"2002",200,0.875350140056022
"32",16103,"Chillán Viejo","Mujer",15,186,"2002",186,0.814075630252101
"33",16103,"Chillán Viejo","Hombre",16,-184,"2002",184,0.805322128851541
"34",16103,"Chillán Viejo","Mujer",16,184,"2002",184,0.805322128851541
"35",16103,"Chillán Viejo","Hombre",17,-174,"2002",174,0.761554621848739
"36",16103,"Chillán Viejo","Mujer",17,179,"2002",179,0.78343837535014
"37",16103,"Chillán Viejo","Hombre",18,-170,"2002",170,0.744047619047619
"38",16103,"Chillán Viejo","Mujer",18,177,"2002",177,0.77468487394958
"39",16103,"Chillán Viejo","Hombre",19,-170,"2002",170,0.744047619047619
"40",16103,"Chillán Viejo","Mujer",19,170,"2002",170,0.744047619047619
"41",16103,"Chillán Viejo","Hombre",20,-165,"2002",165,0.722163865546218
"42",16103,"Chillán Viejo","Mujer",20,166,"2002",166,0.726540616246499
"43",16103,"Chillán Viejo","Hombre",21,-156,"2002",156,0.682773109243697
"44",16103,"Chillán Viejo","Mujer",21,158,"2002",158,0.691526610644258
"45",16103,"Chillán Viejo","Hombre",22,-150,"2002",150,0.656512605042017
"46",16103,"Chillán Viejo","Mujer",22,156,"2002",156,0.682773109243697
"47",16103,"Chillán Viejo","Hombre",23,-152,"2002",152,0.665266106442577
"48",16103,"Chillán Viejo","Mujer",23,156,"2002",156,0.682773109243697
"49",16103,"Chillán Viejo","Hombre",24,-156,"2002",156,0.682773109243697
"50",16103,"Chillán Viejo","Mujer",24,163,"2002",163,0.713410364145658
"51",16103,"Chillán Viejo","Hombre",25,-160,"2002",160,0.700280112044818
"52",16103,"Chillán Viejo","Mujer",25,169,"2002",169,0.739670868347339
"53",16103,"Chillán Viejo","Hombre",26,-163,"2002",163,0.713410364145658
"54",16103,"Chillán Viejo","Mujer",26,182,"2002",182,0.79656862745098
"55",16103,"Chillán Viejo","Hombre",27,-175,"2002",175,0.76593137254902
"56",16103,"Chillán Viejo","Mujer",27,198,"2002",198,0.866596638655462
"57",16103,"Chillán Viejo","Hombre",28,-184,"2002",184,0.805322128851541
"58",16103,"Chillán Viejo","Mujer",28,211,"2002",211,0.923494397759104
"59",16103,"Chillán Viejo","Hombre",29,-197,"2002",197,0.862219887955182
"60",16103,"Chillán Viejo","Mujer",29,213,"2002",213,0.932247899159664
"61",16103,"Chillán Viejo","Hombre",30,-202,"2002",202,0.884103641456583
"62",16103,"Chillán Viejo","Mujer",30,215,"2002",215,0.941001400560224
"63",16103,"Chillán Viejo","Hombre",31,-206,"2002",206,0.901610644257703
"64",16103,"Chillán Viejo","Mujer",31,209,"2002",209,0.914740896358543
"65",16103,"Chillán Viejo","Hombre",32,-203,"2002",203,0.888480392156863
"66",16103,"Chillán Viejo","Mujer",32,210,"2002",210,0.919117647058823
"67",16103,"Chillán Viejo","Hombre",33,-206,"2002",206,0.901610644257703
"68",16103,"Chillán Viejo","Mujer",33,211,"2002",211,0.923494397759104
"69",16103,"Chillán Viejo","Hombre",34,-203,"2002",203,0.888480392156863
"70",16103,"Chillán Viejo","Mujer",34,215,"2002",215,0.941001400560224
"71",16103,"Chillán Viejo","Hombre",35,-201,"2002",201,0.879726890756303
"72",16103,"Chillán Viejo","Mujer",35,211,"2002",211,0.923494397759104
"73",16103,"Chillán Viejo","Hombre",36,-193,"2002",193,0.844712885154062
"74",16103,"Chillán Viejo","Mujer",36,205,"2002",205,0.897233893557423
"75",16103,"Chillán Viejo","Hombre",37,-186,"2002",186,0.814075630252101
"76",16103,"Chillán Viejo","Mujer",37,193,"2002",193,0.844712885154062
"77",16103,"Chillán Viejo","Hombre",38,-177,"2002",177,0.77468487394958
"78",16103,"Chillán Viejo","Mujer",38,179,"2002",179,0.78343837535014
"79",16103,"Chillán Viejo","Hombre",39,-166,"2002",166,0.726540616246499
"80",16103,"Chillán Viejo","Mujer",39,164,"2002",164,0.717787114845938
"81",16103,"Chillán Viejo","Hombre",40,-159,"2002",159,0.695903361344538
"82",16103,"Chillán Viejo","Mujer",40,154,"2002",154,0.674019607843137
"83",16103,"Chillán Viejo","Hombre",41,-153,"2002",153,0.669642857142857
"84",16103,"Chillán Viejo","Mujer",41,147,"2002",147,0.643382352941177
"85",16103,"Chillán Viejo","Hombre",42,-151,"2002",151,0.660889355742297
"86",16103,"Chillán Viejo","Mujer",42,141,"2002",141,0.617121848739496
"87",16103,"Chillán Viejo","Hombre",43,-147,"2002",147,0.643382352941177
"88",16103,"Chillán Viejo","Mujer",43,139,"2002",139,0.608368347338936
"89",16103,"Chillán Viejo","Hombre",44,-141,"2002",141,0.617121848739496
"90",16103,"Chillán Viejo","Mujer",44,137,"2002",137,0.599614845938375
"91",16103,"Chillán Viejo","Hombre",45,-133,"2002",133,0.582107843137255
"92",16103,"Chillán Viejo","Mujer",45,140,"2002",140,0.612745098039216
"93",16103,"Chillán Viejo","Hombre",46,-122,"2002",122,0.533963585434174
"94",16103,"Chillán Viejo","Mujer",46,137,"2002",137,0.599614845938375
"95",16103,"Chillán Viejo","Hombre",47,-119,"2002",119,0.520833333333333
"96",16103,"Chillán Viejo","Mujer",47,131,"2002",131,0.573354341736695
"97",16103,"Chillán Viejo","Hombre",48,-116,"2002",116,0.507703081232493
"98",16103,"Chillán Viejo","Mujer",48,124,"2002",124,0.542717086834734
"99",16103,"Chillán Viejo","Hombre",49,-117,"2002",117,0.512079831932773
"100",16103,"Chillán Viejo","Mujer",49,116,"2002",116,0.507703081232493
"101",16103,"Chillán Viejo","Hombre",50,-111,"2002",111,0.485819327731092
"102",16103,"Chillán Viejo","Mujer",50,113,"2002",113,0.494572829131653
"103",16103,"Chillán Viejo","Hombre",51,-108,"2002",108,0.472689075630252
"104",16103,"Chillán Viejo","Mujer",51,111,"2002",111,0.485819327731092
"105",16103,"Chillán Viejo","Hombre",52,-102,"2002",102,0.446428571428571
"106",16103,"Chillán Viejo","Mujer",52,110,"2002",110,0.481442577030812
"107",16103,"Chillán Viejo","Hombre",53,-97,"2002",97,0.424544817927171
"108",16103,"Chillán Viejo","Mujer",53,107,"2002",107,0.468312324929972
"109",16103,"Chillán Viejo","Hombre",54,-93,"2002",93,0.40703781512605
"110",16103,"Chillán Viejo","Mujer",54,103,"2002",103,0.450805322128852
"111",16103,"Chillán Viejo","Hombre",55,-89,"2002",89,0.38953081232493
"112",16103,"Chillán Viejo","Mujer",55,98,"2002",98,0.428921568627451
"113",16103,"Chillán Viejo","Hombre",56,-85,"2002",85,0.37202380952381
"114",16103,"Chillán Viejo","Mujer",56,90,"2002",90,0.39390756302521
"115",16103,"Chillán Viejo","Hombre",57,-82,"2002",82,0.358893557422969
"116",16103,"Chillán Viejo","Mujer",57,86,"2002",86,0.37640056022409
"117",16103,"Chillán Viejo","Hombre",58,-79,"2002",79,0.345763305322129
"118",16103,"Chillán Viejo","Mujer",58,80,"2002",80,0.350140056022409
"119",16103,"Chillán Viejo","Hombre",59,-75,"2002",75,0.328256302521008
"120",16103,"Chillán Viejo","Mujer",59,77,"2002",77,0.337009803921569
"121",16103,"Chillán Viejo","Hombre",60,-72,"2002",72,0.315126050420168
"122",16103,"Chillán Viejo","Mujer",60,75,"2002",75,0.328256302521008
"123",16103,"Chillán Viejo","Hombre",61,-68,"2002",68,0.297619047619048
"124",16103,"Chillán Viejo","Mujer",61,72,"2002",72,0.315126050420168
"125",16103,"Chillán Viejo","Hombre",62,-67,"2002",67,0.293242296918768
"126",16103,"Chillán Viejo","Mujer",62,71,"2002",71,0.310749299719888
"127",16103,"Chillán Viejo","Hombre",63,-66,"2002",66,0.288865546218487
"128",16103,"Chillán Viejo","Mujer",63,67,"2002",67,0.293242296918768
"129",16103,"Chillán Viejo","Hombre",64,-63,"2002",63,0.275735294117647
"130",16103,"Chillán Viejo","Mujer",64,62,"2002",62,0.271358543417367
"131",16103,"Chillán Viejo","Hombre",65,-57,"2002",57,0.249474789915966
"132",16103,"Chillán Viejo","Mujer",65,58,"2002",58,0.253851540616246
"133",16103,"Chillán Viejo","Hombre",66,-53,"2002",53,0.231967787114846
"134",16103,"Chillán Viejo","Mujer",66,55,"2002",55,0.240721288515406
"135",16103,"Chillán Viejo","Hombre",67,-50,"2002",50,0.218837535014006
"136",16103,"Chillán Viejo","Mujer",67,53,"2002",53,0.231967787114846
"137",16103,"Chillán Viejo","Hombre",68,-51,"2002",51,0.223214285714286
"138",16103,"Chillán Viejo","Mujer",68,51,"2002",51,0.223214285714286
"139",16103,"Chillán Viejo","Hombre",69,-52,"2002",52,0.227591036414566
"140",16103,"Chillán Viejo","Mujer",69,50,"2002",50,0.218837535014006
"141",16103,"Chillán Viejo","Hombre",70,-50,"2002",50,0.218837535014006
"142",16103,"Chillán Viejo","Mujer",70,48,"2002",48,0.210084033613445
"143",16103,"Chillán Viejo","Hombre",71,-43,"2002",43,0.188200280112045
"144",16103,"Chillán Viejo","Mujer",71,48,"2002",48,0.210084033613445
"145",16103,"Chillán Viejo","Hombre",72,-37,"2002",37,0.161939775910364
"146",16103,"Chillán Viejo","Mujer",72,48,"2002",48,0.210084033613445
"147",16103,"Chillán Viejo","Hombre",73,-35,"2002",35,0.153186274509804
"148",16103,"Chillán Viejo","Mujer",73,46,"2002",46,0.201330532212885
"149",16103,"Chillán Viejo","Hombre",74,-34,"2002",34,0.148809523809524
"150",16103,"Chillán Viejo","Mujer",74,43,"2002",43,0.188200280112045
"151",16103,"Chillán Viejo","Hombre",75,-33,"2002",33,0.144432773109244
"152",16103,"Chillán Viejo","Mujer",75,38,"2002",38,0.166316526610644
"153",16103,"Chillán Viejo","Hombre",76,-30,"2002",30,0.131302521008403
"154",16103,"Chillán Viejo","Mujer",76,37,"2002",37,0.161939775910364
"155",16103,"Chillán Viejo","Hombre",77,-26,"2002",26,0.113795518207283
"156",16103,"Chillán Viejo","Mujer",77,34,"2002",34,0.148809523809524
"157",16103,"Chillán Viejo","Hombre",78,-22,"2002",22,0.0962885154061625
"158",16103,"Chillán Viejo","Mujer",78,34,"2002",34,0.148809523809524
"159",16103,"Chillán Viejo","Hombre",79,-19,"2002",19,0.0831582633053221
"160",16103,"Chillán Viejo","Mujer",79,29,"2002",29,0.126925770308123
"161",16103,"Chillán Viejo","Hombre",80,-107,"2002",107,0.468312324929972
"162",16103,"Chillán Viejo","Mujer",80,159,"2002",159,0.695903361344538
"163",16103,"Chillán Viejo","Hombre",0,-215,"2003",215,0.915906960892903
"164",16103,"Chillán Viejo","Mujer",0,205,"2003",205,0.873306637130442
"165",16103,"Chillán Viejo","Hombre",1,-212,"2003",212,0.903126863764165
"166",16103,"Chillán Viejo","Mujer",1,210,"2003",210,0.894606799011673
"167",16103,"Chillán Viejo","Hombre",2,-214,"2003",214,0.911646928516657
"168",16103,"Chillán Viejo","Mujer",2,212,"2003",212,0.903126863764165
"169",16103,"Chillán Viejo","Hombre",3,-223,"2003",223,0.949987219902871
"170",16103,"Chillán Viejo","Mujer",3,220,"2003",220,0.937207122774133
"171",16103,"Chillán Viejo","Hombre",4,-237,"2003",237,1.00962767317032
"172",16103,"Chillán Viejo","Mujer",4,224,"2003",224,0.954247252279117
"173",16103,"Chillán Viejo","Hombre",5,-243,"2003",243,1.03518786742779
"174",16103,"Chillán Viejo","Mujer",5,228,"2003",228,0.971287381784102
"175",16103,"Chillán Viejo","Hombre",6,-242,"2003",242,1.03092783505155
"176",16103,"Chillán Viejo","Mujer",6,227,"2003",227,0.967027349407856
"177",16103,"Chillán Viejo","Hombre",7,-240,"2003",240,1.02240777029905
"178",16103,"Chillán Viejo","Mujer",7,230,"2003",230,0.979807446536594
"179",16103,"Chillán Viejo","Hombre",8,-239,"2003",239,1.01814773792281
