"","cod_com","Nombre_Comuna","Sexo","Edad","valores","anio","valores2","porcentaje"
"1",4201,"Illapel","Hombre",0,-263,"2002",263,0.832094156357769
"2",4201,"Illapel","Mujer",0,257,"2002",257,0.813111019710824
"3",4201,"Illapel","Hombre",1,-258,"2002",258,0.816274875818648
"4",4201,"Illapel","Mujer",1,259,"2002",259,0.819438731926472
"5",4201,"Illapel","Hombre",2,-247,"2002",247,0.781472458632581
"6",4201,"Illapel","Mujer",2,256,"2002",256,0.809947163602999
"7",4201,"Illapel","Hombre",3,-243,"2002",243,0.768817034201285
"8",4201,"Illapel","Mujer",3,249,"2002",249,0.78780017084823
"9",4201,"Illapel","Hombre",4,-254,"2002",254,0.803619451387351
"10",4201,"Illapel","Mujer",4,243,"2002",243,0.768817034201285
"11",4201,"Illapel","Hombre",5,-270,"2002",270,0.854241149112538
"12",4201,"Illapel","Mujer",5,241,"2002",241,0.762489321985636
"13",4201,"Illapel","Hombre",6,-283,"2002",283,0.895371278514253
"14",4201,"Illapel","Mujer",6,247,"2002",247,0.781472458632581
"15",4201,"Illapel","Hombre",7,-287,"2002",287,0.90802670294555
"16",4201,"Illapel","Mujer",7,257,"2002",257,0.813111019710824
"17",4201,"Illapel","Hombre",8,-292,"2002",292,0.923845983484671
"18",4201,"Illapel","Mujer",8,273,"2002",273,0.863732717436011
"19",4201,"Illapel","Hombre",9,-300,"2002",300,0.949156832347265
"20",4201,"Illapel","Mujer",9,291,"2002",291,0.920682127376847
"21",4201,"Illapel","Hombre",10,-311,"2002",311,0.983959249533331
"22",4201,"Illapel","Mujer",10,308,"2002",308,0.974467681209859
"23",4201,"Illapel","Hombre",11,-319,"2002",319,1.00927009839592
"24",4201,"Illapel","Mujer",11,317,"2002",317,1.00294238618028
"25",4201,"Illapel","Hombre",12,-318,"2002",318,1.0061062422881
"26",4201,"Illapel","Mujer",12,321,"2002",321,1.01559781061157
"27",4201,"Illapel","Hombre",13,-322,"2002",322,1.0187616667194
"28",4201,"Illapel","Mujer",13,328,"2002",328,1.03774480336634
"29",4201,"Illapel","Hombre",14,-328,"2002",328,1.03774480336634
"30",4201,"Illapel","Mujer",14,334,"2002",334,1.05672794001329
"31",4201,"Illapel","Hombre",15,-335,"2002",335,1.05989179612111
"32",4201,"Illapel","Mujer",15,332,"2002",332,1.05040022779764
"33",4201,"Illapel","Hombre",16,-327,"2002",327,1.03458094725852
"34",4201,"Illapel","Mujer",16,315,"2002",315,0.996614673964628
"35",4201,"Illapel","Hombre",17,-298,"2002",298,0.942829120131616
"36",4201,"Illapel","Mujer",17,285,"2002",285,0.901698990729902
"37",4201,"Illapel","Hombre",18,-263,"2002",263,0.832094156357769
"38",4201,"Illapel","Mujer",18,255,"2002",255,0.806783307495175
"39",4201,"Illapel","Hombre",19,-240,"2002",240,0.759325465877812
"40",4201,"Illapel","Mujer",19,239,"2002",239,0.756161609769988
"41",4201,"Illapel","Hombre",20,-226,"2002",226,0.715031480368273
"42",4201,"Illapel","Mujer",20,227,"2002",227,0.718195336476097
