"","cod_com","Nombre_Comuna","Sexo","Edad","valores","anio","valores2","porcentaje"
"1",5606,"Santo Domingo","Hombre",0,-49,"2002",49,0.647805393971444
"2",5606,"Santo Domingo","Mujer",0,60,"2002",60,0.793231094658911
"3",5606,"Santo Domingo","Hombre",1,-50,"2002",50,0.661025912215759
"4",5606,"Santo Domingo","Mujer",1,57,"2002",57,0.753569539925965
"5",5606,"Santo Domingo","Hombre",2,-51,"2002",51,0.674246430460074
"6",5606,"Santo Domingo","Mujer",2,54,"2002",54,0.71390798519302
"7",5606,"Santo Domingo","Hombre",3,-53,"2002",53,0.700687466948704
"8",5606,"Santo Domingo","Mujer",3,50,"2002",50,0.661025912215759
"9",5606,"Santo Domingo","Hombre",4,-55,"2002",55,0.727128503437335
"10",5606,"Santo Domingo","Mujer",4,54,"2002",54,0.71390798519302
"11",5606,"Santo Domingo","Hombre",5,-60,"2002",60,0.793231094658911
"12",5606,"Santo Domingo","Mujer",5,58,"2002",58,0.76679005817028
"13",5606,"Santo Domingo","Hombre",6,-65,"2002",65,0.859333685880487
"14",5606,"Santo Domingo","Mujer",6,68,"2002",68,0.898995240613432
"15",5606,"Santo Domingo","Hombre",7,-69,"2002",69,0.912215758857747
"16",5606,"Santo Domingo","Mujer",7,72,"2002",72,0.951877313590693
"17",5606,"Santo Domingo","Hombre",8,-70,"2002",70,0.925436277102062
"18",5606,"Santo Domingo","Mujer",8,76,"2002",76,1.00475938656795
"19",5606,"Santo Domingo","Hombre",9,-72,"2002",72,0.951877313590693
"20",5606,"Santo Domingo","Mujer",9,75,"2002",75,0.991538868323638
"21",5606,"Santo Domingo","Hombre",10,-75,"2002",75,0.991538868323638
"22",5606,"Santo Domingo","Mujer",10,76,"2002",76,1.00475938656795
"23",5606,"Santo Domingo","Hombre",11,-79,"2002",79,1.0444209413009
"24",5606,"Santo Domingo","Mujer",11,75,"2002",75,0.991538868323638
"25",5606,"Santo Domingo","Hombre",12,-78,"2002",78,1.03120042305658
"26",5606,"Santo Domingo","Mujer",12,74,"2002",74,0.978318350079323
"27",5606,"Santo Domingo","Hombre",13,-75,"2002",75,0.991538868323638
"28",5606,"Santo Domingo","Mujer",13,74,"2002",74,0.978318350079323
"29",5606,"Santo Domingo","Hombre",14,-69,"2002",69,0.912215758857747
"30",5606,"Santo Domingo","Mujer",14,72,"2002",72,0.951877313590693
"31",5606,"Santo Domingo","Hombre",15,-65,"2002",65,0.859333685880487
"32",5606,"Santo Domingo","Mujer",15,71,"2002",71,0.938656795346378
"33",5606,"Santo Domingo","Hombre",16,-61,"2002",61,0.806451612903226
"34",5606,"Santo Domingo","Mujer",16,68,"2002",68,0.898995240613432
"35",5606,"Santo Domingo","Hombre",17,-58,"2002",58,0.76679005817028
