"","cod_com","Nombre_Comuna","Sexo","Edad","valores","anio","valores2","porcentaje"
"1",8305,"Mulchén","Hombre",0,-258,"2002",258,0.854219779492103
"2",8305,"Mulchén","Mujer",0,251,"2002",251,0.831043273846969
"3",8305,"Mulchén","Hombre",1,-260,"2002",260,0.860841638247856
"4",8305,"Mulchén","Mujer",1,260,"2002",260,0.860841638247856
"5",8305,"Mulchén","Hombre",2,-264,"2002",264,0.874085355759362
"6",8305,"Mulchén","Mujer",2,267,"2002",267,0.884018143892991
"7",8305,"Mulchén","Hombre",3,-273,"2002",273,0.903883720160249
"8",8305,"Mulchén","Mujer",3,274,"2002",274,0.907194649538125
"9",8305,"Mulchén","Hombre",4,-278,"2002",278,0.920438367049631
"10",8305,"Mulchén","Mujer",4,279,"2002",279,0.923749296427507
"11",8305,"Mulchén","Hombre",5,-274,"2002",274,0.907194649538125
"12",8305,"Mulchén","Mujer",5,286,"2002",286,0.946925802072642
"13",8305,"Mulchén","Hombre",6,-276,"2002",276,0.913816508293878
"14",8305,"Mulchén","Mujer",6,293,"2002",293,0.970102307717776
"15",8305,"Mulchén","Hombre",7,-285,"2002",285,0.943614872694765
"16",8305,"Mulchén","Mujer",7,297,"2002",297,0.983346025229282
"17",8305,"Mulchén","Hombre",8,-304,"2002",304,1.00652253087442
"18",8305,"Mulchén","Mujer",8,302,"2002",302,0.999900672118664
"19",8305,"Mulchén","Hombre",9,-313,"2002",313,1.0363208952753
"20",8305,"Mulchén","Mujer",9,306,"2002",306,1.01314438963017
"21",8305,"Mulchén","Hombre",10,-321,"2002",321,1.06280833029831
"22",8305,"Mulchén","Mujer",10,319,"2002",319,1.05618647154256
"23",8305,"Mulchén","Hombre",11,-326,"2002",326,1.0793629771877
"24",8305,"Mulchén","Mujer",11,326,"2002",326,1.0793629771877
"25",8305,"Mulchén","Hombre",12,-318,"2002",318,1.05287554216469
"26",8305,"Mulchén","Mujer",12,320,"2002",320,1.05949740092044
"27",8305,"Mulchén","Hombre",13,-312,"2002",312,1.03300996589743
"28",8305,"Mulchén","Mujer",13,317,"2002",317,1.04956461278681
"29",8305,"Mulchén","Hombre",14,-294,"2002",294,0.973413237095653
"30",8305,"Mulchén","Mujer",14,304,"2002",304,1.00652253087442
