"","cod_com","Nombre_Comuna","Sexo","Edad","valores","anio","valores2","porcentaje"
"1",8206,"Los Álamos","Hombre",0,-173,"2002",173,0.896419503601223
"2",8206,"Los Álamos","Mujer",0,192,"2002",192,0.994870200528525
"3",8206,"Los Álamos","Hombre",1,-176,"2002",176,0.911964350484481
"4",8206,"Los Álamos","Mujer",1,193,"2002",193,1.00005181615628
"5",8206,"Los Álamos","Hombre",2,-178,"2002",178,0.922327581739987
"6",8206,"Los Álamos","Mujer",2,194,"2002",194,1.00523343178403
"7",8206,"Los Álamos","Hombre",3,-178,"2002",178,0.922327581739987
"8",8206,"Los Álamos","Mujer",3,196,"2002",196,1.01559666303954
"9",8206,"Los Álamos","Hombre",4,-174,"2002",174,0.901601119228976
"10",8206,"Los Álamos","Mujer",4,203,"2002",203,1.0518679724338
"11",8206,"Los Álamos","Hombre",5,-175,"2002",175,0.906782734856728
"12",8206,"Los Álamos","Mujer",5,203,"2002",203,1.0518679724338
"13",8206,"Los Álamos","Hombre",6,-181,"2002",181,0.937872428623245
"14",8206,"Los Álamos","Mujer",6,203,"2002",203,1.0518679724338
"15",8206,"Los Álamos","Hombre",7,-195,"2002",195,1.01041504741178
"16",8206,"Los Álamos","Mujer",7,203,"2002",203,1.0518679724338
"17",8206,"Los Álamos","Hombre",8,-207,"2002",207,1.07259443494482
"18",8206,"Los Álamos","Mujer",8,207,"2002",207,1.07259443494482
"19",8206,"Los Álamos","Hombre",9,-213,"2002",213,1.10368412871133
"20",8206,"Los Álamos","Mujer",9,212,"2002",212,1.09850251308358
"21",8206,"Los Álamos","Hombre",10,-219,"2002",219,1.13477382247785
"22",8206,"Los Álamos","Mujer",10,216,"2002",216,1.11922897559459
"23",8206,"Los Álamos","Hombre",11,-226,"2002",226,1.17104513187212
"24",8206,"Los Álamos","Mujer",11,224,"2002",224,1.16068190061661
"25",8206,"Los Álamos","Hombre",12,-221,"2002",221,1.14513705373335
"26",8206,"Los Álamos","Mujer",12,215,"2002",215,1.11404735996684
"27",8206,"Los Álamos","Hombre",13,-217,"2002",217,1.12441059122234
"28",8206,"Los Álamos","Mujer",13,211,"2002",211,1.09332089745583
"29",8206,"Los Álamos","Hombre",14,-207,"2002",207,1.07259443494482
"30",8206,"Los Álamos","Mujer",14,192,"2002",192,0.994870200528525
"31",8206,"Los Álamos","Hombre",15,-199,"2002",199,1.03114150992279
"32",8206,"Los Álamos","Mujer",15,183,"2002",183,0.94823565987875
"33",8206,"Los Álamos","Hombre",16,-183,"2002",183,0.94823565987875
"34",8206,"Los Álamos","Mujer",16,176,"2002",176,0.911964350484481
"35",8206,"Los Álamos","Hombre",17,-164,"2002",164,0.849784962951448
"36",8206,"Los Álamos","Mujer",17,173,"2002",173,0.896419503601223
"37",8206,"Los Álamos","Hombre",18,-146,"2002",146,0.756515881651899
"38",8206,"Los Álamos","Mujer",18,168,"2002",168,0.870511425462459
"39",8206,"Los Álamos","Hombre",19,-143,"2002",143,0.740971034768641
"40",8206,"Los Álamos","Mujer",19,166,"2002",166,0.860148194206954
"41",8206,"Los Álamos","Hombre",20,-148,"2002",148,0.766879112907405
"42",8206,"Los Álamos","Mujer",20,163,"2002",163,0.844603347323696
"43",8206,"Los Álamos","Hombre",21,-154,"2002",154,0.797968806673921
"44",8206,"Los Álamos","Mujer",21,157,"2002",157,0.813513653557179
"45",8206,"Los Álamos","Hombre",22,-156,"2002",156,0.808332037929426
"46",8206,"Los Álamos","Mujer",22,154,"2002",154,0.797968806673921
"47",8206,"Los Álamos","Hombre",23,-150,"2002",150,0.77724234416291
"48",8206,"Los Álamos","Mujer",23,150,"2002",150,0.77724234416291
"49",8206,"Los Álamos","Hombre",24,-144,"2002",144,0.746152650396394
"50",8206,"Los Álamos","Mujer",24,147,"2002",147,0.761697497279652
"51",8206,"Los Álamos","Hombre",25,-141,"2002",141,0.730607803513135
"52",8206,"Los Álamos","Mujer",25,140,"2002",140,0.725426187885383
"53",8206,"Los Álamos","Hombre",26,-146,"2002",146,0.756515881651899
"54",8206,"Los Álamos","Mujer",26,142,"2002",142,0.735789419140888
"55",8206,"Los Álamos","Hombre",27,-143,"2002",143,0.740971034768641
"56",8206,"Los Álamos","Mujer",27,143,"2002",143,0.740971034768641
"57",8206,"Los Álamos","Hombre",28,-140,"2002",140,0.725426187885383
"58",8206,"Los Álamos","Mujer",28,150,"2002",150,0.77724234416291
"59",8206,"Los Álamos","Hombre",29,-135,"2002",135,0.699518109746619
"60",8206,"Los Álamos","Mujer",29,151,"2002",151,0.782423959790663
"61",8206,"Los Álamos","Hombre",30,-139,"2002",139,0.72024457225763
"62",8206,"Los Álamos","Mujer",30,152,"2002",152,0.787605575418415
"63",8206,"Los Álamos","Hombre",31,-144,"2002",144,0.746152650396394
"64",8206,"Los Álamos","Mujer",31,152,"2002",152,0.787605575418415
"65",8206,"Los Álamos","Hombre",32,-147,"2002",147,0.761697497279652
"66",8206,"Los Álamos","Mujer",32,153,"2002",153,0.792787191046168
"67",8206,"Los Álamos","Hombre",33,-144,"2002",144,0.746152650396394
"68",8206,"Los Álamos","Mujer",33,148,"2002",148,0.766879112907405
"69",8206,"Los Álamos","Hombre",34,-142,"2002",142,0.735789419140888
"70",8206,"Los Álamos","Mujer",34,145,"2002",145,0.751334266024146
"71",8206,"Los Álamos","Hombre",35,-142,"2002",142,0.735789419140888
"72",8206,"Los Álamos","Mujer",35,145,"2002",145,0.751334266024146
"73",8206,"Los Álamos","Hombre",36,-144,"2002",144,0.746152650396394
"74",8206,"Los Álamos","Mujer",36,146,"2002",146,0.756515881651899
"75",8206,"Los Álamos","Hombre",37,-143,"2002",143,0.740971034768641
"76",8206,"Los Álamos","Mujer",37,142,"2002",142,0.735789419140888
"77",8206,"Los Álamos","Hombre",38,-139,"2002",139,0.72024457225763
"78",8206,"Los Álamos","Mujer",38,134,"2002",134,0.694336494118866
"79",8206,"Los Álamos","Hombre",39,-133,"2002",133,0.689154878491114
"80",8206,"Los Álamos","Mujer",39,130,"2002",130,0.673610031607855
"81",8206,"Los Álamos","Hombre",40,-126,"2002",126,0.652883569096844
"82",8206,"Los Álamos","Mujer",40,128,"2002",128,0.66324680035235
"83",8206,"Los Álamos","Hombre",41,-122,"2002",122,0.632157106585833
"84",8206,"Los Álamos","Mujer",41,128,"2002",128,0.66324680035235
"85",8206,"Los Álamos","Hombre",42,-118,"2002",118,0.611430644074823
"86",8206,"Los Álamos","Mujer",42,123,"2002",123,0.637338722213586
"87",8206,"Los Álamos","Hombre",43,-111,"2002",111,0.575159334680553
"88",8206,"Los Álamos","Mujer",43,118,"2002",118,0.611430644074823
"89",8206,"Los Álamos","Hombre",44,-106,"2002",106,0.54925125654179
"90",8206,"Los Álamos","Mujer",44,114,"2002",114,0.590704181563812
"91",8206,"Los Álamos","Hombre",45,-104,"2002",104,0.538888025286284
"92",8206,"Los Álamos","Mujer",45,113,"2002",113,0.585522565936059
"93",8206,"Los Álamos","Hombre",46,-106,"2002",106,0.54925125654179
"94",8206,"Los Álamos","Mujer",46,114,"2002",114,0.590704181563812
"95",8206,"Los Álamos","Hombre",47,-108,"2002",108,0.559614487797295
"96",8206,"Los Álamos","Mujer",47,116,"2002",116,0.601067412819317
"97",8206,"Los Álamos","Hombre",48,-108,"2002",108,0.559614487797295
"98",8206,"Los Álamos","Mujer",48,115,"2002",115,0.595885797191564
"99",8206,"Los Álamos","Hombre",49,-103,"2002",103,0.533706409658532
"100",8206,"Los Álamos","Mujer",49,108,"2002",108,0.559614487797295
"101",8206,"Los Álamos","Hombre",50,-95,"2002",95,0.49225348463651
"102",8206,"Los Álamos","Mujer",50,98,"2002",98,0.507798331519768
"103",8206,"Los Álamos","Hombre",51,-89,"2002",89,0.461163790869993
"104",8206,"Los Álamos","Mujer",51,92,"2002",92,0.476708637753251
"105",8206,"Los Álamos","Hombre",52,-83,"2002",83,0.430074097103477
"106",8206,"Los Álamos","Mujer",52,84,"2002",84,0.43525571273123
"107",8206,"Los Álamos","Hombre",53,-78,"2002",78,0.404166018964713
"108",8206,"Los Álamos","Mujer",53,82,"2002",82,0.424892481475724
"109",8206,"Los Álamos","Hombre",54,-75,"2002",75,0.388621172081455
"110",8206,"Los Álamos","Mujer",54,79,"2002",79,0.409347634592466
"111",8206,"Los Álamos","Hombre",55,-69,"2002",69,0.357531478314939
"112",8206,"Los Álamos","Mujer",55,75,"2002",75,0.388621172081455
"113",8206,"Los Álamos","Hombre",56,-64,"2002",64,0.331623400176175
"114",8206,"Los Álamos","Mujer",56,69,"2002",69,0.357531478314939
"115",8206,"Los Álamos","Hombre",57,-59,"2002",59,0.305715322037411
"116",8206,"Los Álamos","Mujer",57,65,"2002",65,0.336805015803928
"117",8206,"Los Álamos","Hombre",58,-55,"2002",55,0.2849888595264
"118",8206,"Los Álamos","Mujer",58,63,"2002",63,0.326441784548422
"119",8206,"Los Álamos","Hombre",59,-53,"2002",53,0.274625628270895
"120",8206,"Los Álamos","Mujer",59,61,"2002",61,0.316078553292917
"121",8206,"Los Álamos","Hombre",60,-53,"2002",53,0.274625628270895
"122",8206,"Los Álamos","Mujer",60,58,"2002",58,0.300533706409659
"123",8206,"Los Álamos","Hombre",61,-55,"2002",55,0.2849888595264
"124",8206,"Los Álamos","Mujer",61,53,"2002",53,0.274625628270895
"125",8206,"Los Álamos","Hombre",62,-56,"2002",56,0.290170475154153
"126",8206,"Los Álamos","Mujer",62,52,"2002",52,0.269444012643142
"127",8206,"Los Álamos","Hombre",63,-55,"2002",55,0.2849888595264
"128",8206,"Los Álamos","Mujer",63,48,"2002",48,0.248717550132131
"129",8206,"Los Álamos","Hombre",64,-56,"2002",56,0.290170475154153
"130",8206,"Los Álamos","Mujer",64,48,"2002",48,0.248717550132131
"131",8206,"Los Álamos","Hombre",65,-52,"2002",52,0.269444012643142
"132",8206,"Los Álamos","Mujer",65,48,"2002",48,0.248717550132131
"133",8206,"Los Álamos","Hombre",66,-50,"2002",50,0.259080781387637
"134",8206,"Los Álamos","Mujer",66,50,"2002",50,0.259080781387637
"135",8206,"Los Álamos","Hombre",67,-46,"2002",46,0.238354318876626
"136",8206,"Los Álamos","Mujer",67,53,"2002",53,0.274625628270895
"137",8206,"Los Álamos","Hombre",68,-43,"2002",43,0.222809471993368
"138",8206,"Los Álamos","Mujer",68,51,"2002",51,0.264262397015389
"139",8206,"Los Álamos","Hombre",69,-40,"2002",40,0.207264625110109
"140",8206,"Los Álamos","Mujer",69,46,"2002",46,0.238354318876626
"141",8206,"Los Álamos","Hombre",70,-41,"2002",41,0.212446240737862
"142",8206,"Los Álamos","Mujer",70,43,"2002",43,0.222809471993368
"143",8206,"Los Álamos","Hombre",71,-43,"2002",43,0.222809471993368
"144",8206,"Los Álamos","Mujer",71,45,"2002",45,0.233172703248873
"145",8206,"Los Álamos","Hombre",72,-46,"2002",46,0.238354318876626
"146",8206,"Los Álamos","Mujer",72,46,"2002",46,0.238354318876626
"147",8206,"Los Álamos","Hombre",73,-46,"2002",46,0.238354318876626
"148",8206,"Los Álamos","Mujer",73,44,"2002",44,0.22799108762112
"149",8206,"Los Álamos","Hombre",74,-42,"2002",42,0.217627856365615
"150",8206,"Los Álamos","Mujer",74,39,"2002",39,0.202083009482357
"151",8206,"Los Álamos","Hombre",75,-36,"2002",36,0.186538162599098
"152",8206,"Los Álamos","Mujer",75,34,"2002",34,0.176174931343593
"153",8206,"Los Álamos","Hombre",76,-32,"2002",32,0.165811700088087
"154",8206,"Los Álamos","Mujer",76,32,"2002",32,0.165811700088087
"155",8206,"Los Álamos","Hombre",77,-28,"2002",28,0.145085237577077
"156",8206,"Los Álamos","Mujer",77,31,"2002",31,0.160630084460335
"157",8206,"Los Álamos","Hombre",78,-25,"2002",25,0.129540390693818
"158",8206,"Los Álamos","Mujer",78,29,"2002",29,0.150266853204829
"159",8206,"Los Álamos","Hombre",79,-21,"2002",21,0.108813928182807
