"","cod_com","Nombre_Comuna","Sexo","Edad","valores","anio","valores2","porcentaje"
"1",12103,"Río Verde","Hombre",0,-1,"2002",1,0.282485875706215
"2",12103,"Río Verde","Mujer",0,0,"2002",0,0
"3",12103,"Río Verde","Hombre",1,-1,"2002",1,0.282485875706215
"4",12103,"Río Verde","Mujer",1,0,"2002",0,0
"5",12103,"Río Verde","Hombre",2,-1,"2002",1,0.282485875706215
"6",12103,"Río Verde","Mujer",2,0,"2002",0,0
"7",12103,"Río Verde","Hombre",3,-1,"2002",1,0.282485875706215
"8",12103,"Río Verde","Mujer",3,1,"2002",1,0.282485875706215
"9",12103,"Río Verde","Hombre",4,-1,"2002",1,0.282485875706215
"10",12103,"Río Verde","Mujer",4,2,"2002",2,0.564971751412429
"11",12103,"Río Verde","Hombre",5,0,"2002",0,0
"12",12103,"Río Verde","Mujer",5,3,"2002",3,0.847457627118644
"13",12103,"Río Verde","Hombre",6,0,"2002",0,0
"14",12103,"Río Verde","Mujer",6,2,"2002",2,0.564971751412429
"15",12103,"Río Verde","Hombre",7,0,"2002",0,0
"16",12103,"Río Verde","Mujer",7,1,"2002",1,0.282485875706215
"17",12103,"Río Verde","Hombre",8,0,"2002",0,0
"18",12103,"Río Verde","Mujer",8,0,"2002",0,0
"19",12103,"Río Verde","Hombre",9,0,"2002",0,0
"20",12103,"Río Verde","Mujer",9,0,"2002",0,0
"21",12103,"Río Verde","Hombre",10,0,"2002",0,0
"22",12103,"Río Verde","Mujer",10,0,"2002",0,0
"23",12103,"Río Verde","Hombre",11,0,"2002",0,0
"24",12103,"Río Verde","Mujer",11,1,"2002",1,0.282485875706215
"25",12103,"Río Verde","Hombre",12,0,"2002",0,0
"26",12103,"Río Verde","Mujer",12,1,"2002",1,0.282485875706215
"27",12103,"Río Verde","Hombre",13,0,"2002",0,0
"28",12103,"Río Verde","Mujer",13,1,"2002",1,0.282485875706215
"29",12103,"Río Verde","Hombre",14,0,"2002",0,0
"30",12103,"Río Verde","Mujer",14,1,"2002",1,0.282485875706215
"31",12103,"Río Verde","Hombre",15,0,"2002",0,0
"32",12103,"Río Verde","Mujer",15,1,"2002",1,0.282485875706215
"33",12103,"Río Verde","Hombre",16,-1,"2002",1,0.282485875706215
"34",12103,"Río Verde","Mujer",16,0,"2002",0,0
"35",12103,"Río Verde","Hombre",17,-1,"2002",1,0.282485875706215
"36",12103,"Río Verde","Mujer",17,0,"2002",0,0
