"","cod_com","Nombre_Comuna","Sexo","Edad","valores","anio","valores2","porcentaje"
"1",6101,"Rancagua","Hombre",0,-1890,"2002",1890,0.849235912344475
"2",6101,"Rancagua","Mujer",0,1588,"2002",1588,0.71353789883758
"3",6101,"Rancagua","Hombre",1,-1930,"2002",1930,0.867209159166581
"4",6101,"Rancagua","Mujer",1,1676,"2002",1676,0.753079041846212
"5",6101,"Rancagua","Hombre",2,-1965,"2002",1965,0.882935750135923
"6",6101,"Rancagua","Mujer",2,1768,"2002",1768,0.794417509537054
"7",6101,"Rancagua","Hombre",3,-2007,"2002",2007,0.901807659299133
"8",6101,"Rancagua","Mujer",3,1856,"2002",1856,0.833958652545686
"9",6101,"Rancagua","Hombre",4,-2048,"2002",2048,0.920230237291791
"10",6101,"Rancagua","Mujer",4,1888,"2002",1888,0.84833725000337
"11",6101,"Rancagua","Hombre",5,-2076,"2002",2076,0.932811510067265
"12",6101,"Rancagua","Mujer",5,1914,"2002",1914,0.860019860437738
"13",6101,"Rancagua","Hombre",6,-2087,"2002",2087,0.937754152943344
"14",6101,"Rancagua","Mujer",6,1923,"2002",1923,0.864063840972712
"15",6101,"Rancagua","Hombre",7,-2103,"2002",2103,0.944943451672186
"16",6101,"Rancagua","Mujer",7,1947,"2002",1947,0.874847789065975
"17",6101,"Rancagua","Hombre",8,-2117,"2002",2117,0.951234088059923
"18",6101,"Rancagua","Mujer",8,1970,"2002",1970,0.885182405988686
"19",6101,"Rancagua","Hombre",9,-2142,"2002",2142,0.962467367323739
"20",6101,"Rancagua","Mujer",9,1996,"2002",1996,0.896865016423054
"21",6101,"Rancagua","Hombre",10,-2207,"2002",2207,0.99167389340966
"22",6101,"Rancagua","Mujer",10,2059,"2002",2059,0.92517288016787
"23",6101,"Rancagua","Hombre",11,-2284,"2002",2284,1.02627239354221
"24",6101,"Rancagua","Mujer",11,2137,"2002",2137,0.960220711470975
"25",6101,"Rancagua","Hombre",12,-2254,"2002",2254,1.01279245842563
"26",6101,"Rancagua","Mujer",12,2106,"2002",2106,0.946291445183844
"27",6101,"Rancagua","Hombre",13,-2237,"2002",2237,1.00515382852624
"28",6101,"Rancagua","Mujer",13,2082,"2002",2082,0.935507497090581
"29",6101,"Rancagua","Hombre",14,-2109,"2002",2109,0.947639438695502
"30",6101,"Rancagua","Mujer",14,1958,"2002",1958,0.879790431942054
"31",6101,"Rancagua","Hombre",15,-1971,"2002",1971,0.885631737159238
"32",6101,"Rancagua","Mujer",15,1841,"2002",1841,0.827218684987396
"33",6101,"Rancagua","Hombre",16,-1869,"2002",1869,0.83979995776287
"34",6101,"Rancagua","Mujer",16,1756,"2002",1756,0.789025535490423
"35",6101,"Rancagua","Hombre",17,-1817,"2002",1817,0.816434736894133
"36",6101,"Rancagua","Mujer",17,1702,"2002",1702,0.76476165228058
"37",6101,"Rancagua","Hombre",18,-1776,"2002",1776,0.798012158901475
"38",6101,"Rancagua","Mujer",18,1659,"2002",1659,0.745440411946817
"39",6101,"Rancagua","Hombre",19,-1738,"2002",1738,0.780937574420475
"40",6101,"Rancagua","Mujer",19,1627,"2002",1627,0.731061814489133
