"","cod_com","Nombre_Comuna","Sexo","Edad","valores","anio","valores2","porcentaje"
"1",9106,"Galvarino","Hombre",0,-103,"2002",103,0.786619825874446
"2",9106,"Galvarino","Mujer",0,108,"2002",108,0.824805254314953
"3",9106,"Galvarino","Hombre",1,-109,"2002",109,0.832442340003055
"4",9106,"Galvarino","Mujer",1,111,"2002",111,0.847716511379258
"5",9106,"Galvarino","Hombre",2,-115,"2002",115,0.878264854131663
"6",9106,"Galvarino","Mujer",2,116,"2002",116,0.885901939819765
"7",9106,"Galvarino","Hombre",3,-120,"2002",120,0.91645028257217
"8",9106,"Galvarino","Mujer",3,122,"2002",122,0.931724453948373
"9",9106,"Galvarino","Hombre",4,-124,"2002",124,0.946998625324576
"10",9106,"Galvarino","Mujer",4,130,"2002",130,0.992821139453185
"11",9106,"Galvarino","Hombre",5,-129,"2002",129,0.985184053765083
"12",9106,"Galvarino","Mujer",5,138,"2002",138,1.053917824958
"13",9106,"Galvarino","Hombre",6,-137,"2002",137,1.04628073926989
"14",9106,"Galvarino","Mujer",6,136,"2002",136,1.03864365358179
"15",9106,"Galvarino","Hombre",7,-139,"2002",139,1.0615549106461
"16",9106,"Galvarino","Mujer",7,131,"2002",131,1.00045822514129
"17",9106,"Galvarino","Hombre",8,-142,"2002",142,1.0844661677104
"18",9106,"Galvarino","Mujer",8,130,"2002",130,0.992821139453185
"19",9106,"Galvarino","Hombre",9,-143,"2002",143,1.0921032533985
"20",9106,"Galvarino","Mujer",9,139,"2002",139,1.0615549106461
"21",9106,"Galvarino","Hombre",10,-146,"2002",146,1.11501451046281
"22",9106,"Galvarino","Mujer",10,150,"2002",150,1.14556285321521
"23",9106,"Galvarino","Hombre",11,-148,"2002",148,1.13028868183901
"24",9106,"Galvarino","Mujer",11,158,"2002",158,1.20665953872002
"25",9106,"Galvarino","Hombre",12,-146,"2002",146,1.11501451046281
"26",9106,"Galvarino","Mujer",12,158,"2002",158,1.20665953872002
"27",9106,"Galvarino","Hombre",13,-143,"2002",143,1.0921032533985
"28",9106,"Galvarino","Mujer",13,154,"2002",154,1.17611119596762
"29",9106,"Galvarino","Hombre",14,-132,"2002",132,1.00809531082939
"30",9106,"Galvarino","Mujer",14,137,"2002",137,1.04628073926989
"31",9106,"Galvarino","Hombre",15,-121,"2002",121,0.924087368260272
"32",9106,"Galvarino","Mujer",15,121,"2002",121,0.924087368260272
"33",9106,"Galvarino","Hombre",16,-119,"2002",119,0.908813196884069
"34",9106,"Galvarino","Mujer",16,112,"2002",112,0.855353597067359
"35",9106,"Galvarino","Hombre",17,-116,"2002",116,0.885901939819765
