"","cod_com","Nombre_Comuna","Sexo","Edad","valores","anio","valores2","porcentaje"
"1",5802,"Limache","Hombre",0,-320,"2002",320,0.789149198520345
"2",5802,"Limache","Mujer",0,301,"2002",301,0.7422934648582
"3",5802,"Limache","Hombre",1,-326,"2002",326,0.803945745992602
"4",5802,"Limache","Mujer",1,307,"2002",307,0.757090012330456
"5",5802,"Limache","Hombre",2,-331,"2002",331,0.816276202219482
"6",5802,"Limache","Mujer",2,319,"2002",319,0.786683107274969
"7",5802,"Limache","Hombre",3,-339,"2002",339,0.836004932182491
"8",5802,"Limache","Mujer",3,334,"2002",334,0.82367447595561
"9",5802,"Limache","Hombre",4,-346,"2002",346,0.853267570900123
"10",5802,"Limache","Mujer",4,346,"2002",346,0.853267570900123
"11",5802,"Limache","Hombre",5,-351,"2002",351,0.865598027127004
"12",5802,"Limache","Mujer",5,350,"2002",350,0.863131935881628
"13",5802,"Limache","Hombre",6,-351,"2002",351,0.865598027127004
"14",5802,"Limache","Mujer",6,353,"2002",353,0.870530209617756
"15",5802,"Limache","Hombre",7,-360,"2002",360,0.887792848335388
"16",5802,"Limache","Mujer",7,360,"2002",360,0.887792848335388
"17",5802,"Limache","Hombre",8,-369,"2002",369,0.909987669543773
"18",5802,"Limache","Mujer",8,368,"2002",368,0.907521578298397
"19",5802,"Limache","Hombre",9,-380,"2002",380,0.93711467324291
"20",5802,"Limache","Mujer",9,375,"2002",375,0.92478421701603
"21",5802,"Limache","Hombre",10,-389,"2002",389,0.959309494451295
"22",5802,"Limache","Mujer",10,389,"2002",389,0.959309494451295
"23",5802,"Limache","Hombre",11,-391,"2002",391,0.964241676942047
"24",5802,"Limache","Mujer",11,396,"2002",396,0.976572133168927
"25",5802,"Limache","Hombre",12,-383,"2002",383,0.944512946979038
"26",5802,"Limache","Mujer",12,381,"2002",381,0.939580764488286
"27",5802,"Limache","Hombre",13,-378,"2002",378,0.932182490752158
"28",5802,"Limache","Mujer",13,361,"2002",361,0.890258939580765
"29",5802,"Limache","Hombre",14,-367,"2002",367,0.905055487053021
"30",5802,"Limache","Mujer",14,334,"2002",334,0.82367447595561
"31",5802,"Limache","Hombre",15,-356,"2002",356,0.877928483353884
"32",5802,"Limache","Mujer",15,322,"2002",322,0.794081381011097
"33",5802,"Limache","Hombre",16,-344,"2002",344,0.848335388409371
"34",5802,"Limache","Mujer",16,315,"2002",315,0.776818742293465
"35",5802,"Limache","Hombre",17,-336,"2002",336,0.828606658446362
"36",5802,"Limache","Mujer",17,320,"2002",320,0.789149198520345
"37",5802,"Limache","Hombre",18,-330,"2002",330,0.813810110974106
"38",5802,"Limache","Mujer",18,322,"2002",322,0.794081381011097
"39",5802,"Limache","Hombre",19,-332,"2002",332,0.818742293464858
"40",5802,"Limache","Mujer",19,329,"2002",329,0.81134401972873
"41",5802,"Limache","Hombre",20,-338,"2002",338,0.833538840937115
"42",5802,"Limache","Mujer",20,331,"2002",331,0.816276202219482
