"","cod_com","Nombre_Comuna","Sexo","Edad","valores","anio","valores2","porcentaje"
"1",13117,"Lo Prado","Hombre",0,-827,"2002",827,0.753681831437737
"2",13117,"Lo Prado","Mujer",0,834,"2002",834,0.760061242344707
"3",13117,"Lo Prado","Hombre",1,-834,"2002",834,0.760061242344707
"4",13117,"Lo Prado","Mujer",1,847,"2002",847,0.771908719743365
"5",13117,"Lo Prado","Hombre",2,-847,"2002",847,0.771908719743365
"6",13117,"Lo Prado","Mujer",2,851,"2002",851,0.775554097404491
"7",13117,"Lo Prado","Hombre",3,-863,"2002",863,0.786490230387868
"8",13117,"Lo Prado","Mujer",3,870,"2002",870,0.792869641294838
"9",13117,"Lo Prado","Hombre",4,-875,"2002",875,0.797426363371245
"10",13117,"Lo Prado","Mujer",4,873,"2002",873,0.795603674540682
"11",13117,"Lo Prado","Hombre",5,-888,"2002",888,0.809273840769904
"12",13117,"Lo Prado","Mujer",5,888,"2002",888,0.809273840769904
"13",13117,"Lo Prado","Hombre",6,-915,"2002",915,0.833880139982502
"14",13117,"Lo Prado","Mujer",6,905,"2002",905,0.824766695829688
"15",13117,"Lo Prado","Hombre",7,-935,"2002",935,0.852107028288131
"16",13117,"Lo Prado","Mujer",7,921,"2002",921,0.839348206474191
"17",13117,"Lo Prado","Hombre",8,-954,"2002",954,0.869422572178478
"18",13117,"Lo Prado","Mujer",8,919,"2002",919,0.837525517643628
"19",13117,"Lo Prado","Hombre",9,-958,"2002",958,0.873067949839603
"20",13117,"Lo Prado","Mujer",9,915,"2002",915,0.833880139982502
"21",13117,"Lo Prado","Hombre",10,-976,"2002",976,0.889472149314669
"22",13117,"Lo Prado","Mujer",10,922,"2002",922,0.840259550889472
"23",13117,"Lo Prado","Hombre",11,-990,"2002",990,0.902230971128609
"24",13117,"Lo Prado","Mujer",11,944,"2002",944,0.860309128025664
"25",13117,"Lo Prado","Hombre",12,-960,"2002",960,0.874890638670166
"26",13117,"Lo Prado","Mujer",12,925,"2002",925,0.842993584135316
"27",13117,"Lo Prado","Hombre",13,-935,"2002",935,0.852107028288131
"28",13117,"Lo Prado","Mujer",13,915,"2002",915,0.833880139982502
"29",13117,"Lo Prado","Hombre",14,-885,"2002",885,0.80653980752406
"30",13117,"Lo Prado","Mujer",14,865,"2002",865,0.788312919218431
"31",13117,"Lo Prado","Hombre",15,-857,"2002",857,0.78102216389618
"32",13117,"Lo Prado","Mujer",15,834,"2002",834,0.760061242344707
"33",13117,"Lo Prado","Hombre",16,-827,"2002",827,0.753681831437737
"34",13117,"Lo Prado","Mujer",16,817,"2002",817,0.744568387284923
"35",13117,"Lo Prado","Hombre",17,-803,"2002",803,0.731809565470983
"36",13117,"Lo Prado","Mujer",17,812,"2002",812,0.740011665208516
"37",13117,"Lo Prado","Hombre",18,-806,"2002",806,0.734543598716827
"38",13117,"Lo Prado","Mujer",18,840,"2002",840,0.765529308836395
"39",13117,"Lo Prado","Hombre",19,-830,"2002",830,0.756415864683581
"40",13117,"Lo Prado","Mujer",19,861,"2002",861,0.784667541557305
"41",13117,"Lo Prado","Hombre",20,-873,"2002",873,0.795603674540682
"42",13117,"Lo Prado","Mujer",20,874,"2002",874,0.796515018955964
"43",13117,"Lo Prado","Hombre",21,-906,"2002",906,0.825678040244969
"44",13117,"Lo Prado","Mujer",21,874,"2002",874,0.796515018955964
"45",13117,"Lo Prado","Hombre",22,-937,"2002",937,0.853929717118693
"46",13117,"Lo Prado","Mujer",22,898,"2002",898,0.818387284922718
"47",13117,"Lo Prado","Hombre",23,-961,"2002",961,0.875801983085448
"48",13117,"Lo Prado","Mujer",23,939,"2002",939,0.855752405949256
"49",13117,"Lo Prado","Hombre",24,-1007,"2002",1007,0.917723826188393
"50",13117,"Lo Prado","Mujer",24,997,"2002",997,0.908610382035579
"51",13117,"Lo Prado","Hombre",25,-1049,"2002",1049,0.956000291630213
"52",13117,"Lo Prado","Mujer",25,1033,"2002",1033,0.94141878098571
"53",13117,"Lo Prado","Hombre",26,-1073,"2002",1073,0.977872557596967
"54",13117,"Lo Prado","Mujer",26,1048,"2002",1048,0.955088947214931
"55",13117,"Lo Prado","Hombre",27,-1088,"2002",1088,0.991542723826188
"56",13117,"Lo Prado","Mujer",27,1043,"2002",1043,0.950532225138524
"57",13117,"Lo Prado","Hombre",28,-1083,"2002",1083,0.986986001749781
"58",13117,"Lo Prado","Mujer",28,1022,"2002",1022,0.931393992417614
"59",13117,"Lo Prado","Hombre",29,-1075,"2002",1075,0.97969524642753
"60",13117,"Lo Prado","Mujer",29,991,"2002",991,0.90314231554389
"61",13117,"Lo Prado","Hombre",30,-1034,"2002",1034,0.942330125400992
"62",13117,"Lo Prado","Mujer",30,948,"2002",948,0.863954505686789
"63",13117,"Lo Prado","Hombre",31,-978,"2002",978,0.891294838145232
"64",13117,"Lo Prado","Mujer",31,906,"2002",906,0.825678040244969
"65",13117,"Lo Prado","Hombre",32,-930,"2002",930,0.847550306211724
"66",13117,"Lo Prado","Mujer",32,877,"2002",877,0.799249052201808
"67",13117,"Lo Prado","Hombre",33,-906,"2002",906,0.825678040244969
"68",13117,"Lo Prado","Mujer",33,874,"2002",874,0.796515018955964
"69",13117,"Lo Prado","Hombre",34,-884,"2002",884,0.805628463108778
"70",13117,"Lo Prado","Mujer",34,864,"2002",864,0.78740157480315
"71",13117,"Lo Prado","Hombre",35,-853,"2002",853,0.777376786235054
"72",13117,"Lo Prado","Mujer",35,855,"2002",855,0.779199475065617
"73",13117,"Lo Prado","Hombre",36,-829,"2002",829,0.7555045202683
"74",13117,"Lo Prado","Mujer",36,832,"2002",832,0.758238553514144
"75",13117,"Lo Prado","Hombre",37,-807,"2002",807,0.735454943132108
"76",13117,"Lo Prado","Mujer",37,812,"2002",812,0.740011665208516
"77",13117,"Lo Prado","Hombre",38,-786,"2002",786,0.716316710411199
"78",13117,"Lo Prado","Mujer",38,776,"2002",776,0.707203266258384
"79",13117,"Lo Prado","Hombre",39,-752,"2002",752,0.68533100029163
